MMS Id,Author,Creator,Language,Language Code,Material Type,Place of Publication - City,Place of Publication - Country,Place of Publication - State,Publication Date,Publication Place,Publisher,Subjects,Title,Author (contributor),Requests
9926942583604107,"Flavel, John, 1630?-1691.","Flavel, John",English,eng,Book,,United Kingdom,Scotland,1731,"Edinburgh,",Printed by Thomas Lumisden and John Robertson,1600 - 1699; Theology--Early works to 1800.; Theology--History--17th century.; Presbyterian Church.; Theology.; Early works.; History.,The whole works of the Reverend Mr. John Flavel ... to which are added alphabetical tables of the principal matters contained in both volumes.,Columbian College in the District of Columbia. Library. former owner.,0
9926753183604107,"Ryland, John, 1753-1825, editor.","Ryland, John",English,eng,Book,,United States,Massachusetts,1818,Charlestown [Mass.],Printed by Samuel Etheridge,"Fuller, Andrew,--1754-1815.","The work of faith, the labour of love, and the patience of hope, illustrated; in the life and death of the Rev. Andrew Fuller, late pastor of the Baptist church at Kettering, and secretary to the Baptist missionary society ... Chiefly extracted from his own papers,","Columbian College in the District of Columbia. Library. former owner.; Fuller, Andrew, 1754-1815.",1
9926727663604107,"Shaw, Samuel, 1635-1696.","Shaw, Samuel",English,eng,Book,,United States,Massachusetts,1821,Boston :,Printed at the Office of George Clark for Daniel Oliver,Presbyterian Church--Prayers and devotions.; Presbyterian Church.; Prayers and devotions.,The works /,Columbian College in the District of Columbia. Library. former owner.,2
9922798763604107,"Hopkins, Ezekiel, 1634-1690.","Hopkins, Ezekiel",English,eng,Book,,United Kingdom,England,1710,"London,",J Robinson,Church of England.; 1600 - 1699; Theology--Early works to 1800.; Theology--History--17th century.; Theology.; Early works.; History.,"The works of ... Ezekiel Hopkins, late lord bishop of London-Derry in Ireland ... containing: I. The vanity of the world. II. A practical exposition on the Ten commandments. III. An exposition on the Lord's prayer ... IV. Several sermons and discourses on divers important subjects. With an alphabetical table to the whole.",Columbian College in the District of Columbia. Library. former owner.,0
9926827743604107,"Pope, Alexander, 1688-1744.","Pope, Alexander",English,eng,Book,,Ireland,,1769,Dublin :,Printed for G Faulkner and A Bradley,,"The works of Alexander Pope, Esq. : in nine volumes, complete /","Columbian College in the District of Columbia. Library. former owner.; Warburton, William, 1698-1779.",0
9926942543604107,"Pope, Alexander, 1688-1744.","Pope, Alexander",English,eng,Book,,United Kingdom,England,1764,London :,Printed for A Millar J and R Tonson C Bathurst H Woodfall R Baldwin W Johnston and 6 others,,"The works of Alexander Pope, Esq. in six volumes complete. : With his last corrections, additions, and improvements ; together with all his notes, as they were delivered to the editor a little before his death: printed verbatim from the octavo edition of Mr. Warburton.","Columbian College in the District of Columbia. Library. former owner.; Warburton, William, 1698-1779.",0
9926102523604107,"Sidney, Algernon, 1623-1683.","Sidney, Algernon",English,eng,Book,,United Kingdom,England,1772,London :,Printed by W Strahan Iun for T Becket and Company and T Cadell in the Strand T Davies in Russel Street and T Evans in King Street,"Sidney, Algernon,--1623-1683.; Sidney, Algernon,--1623-1683; Political science.",The works of Algernon Sydney.,"Columbian College in the District of Columbia. Library. former owner.; Robertson, J. 1726-1802. (Joseph),; Hollis, Thomas, 1720-1774.",0
9926774763604107,"Beattie, James, 1735-1803.","Beattie, James",English,eng,Book,,United States,Pennsylvania,1809,Philadelphia :,Published by Hopkins and Earle Fry and Kammerer printers,"Beattie, James Hay,--1768-1790.; 1700 - 1799; Apologetics--History--18th century.; Apologetics.; Classical education.; Ethics.; Language and languages.; Laughter.; Music, Influence of.; Poetry.; Psychology.; Sublime, The.; Truth.; History.","The works of James Beattie, LL. D.",Columbian College in the District of Columbia. Library. former owner.,0
9926924553604107,"Lardner, Nathaniel, 1684-1768.","Lardner, Nathaniel",English,eng,Book,,United Kingdom,England,1815,"London,",Printed by T Bensley for T Hamilton,"Lardner, Nathaniel,--1684-1768.; Dissenters, Religious--England.; Dissenters, Religious.; Theology.; England.",The works of Nathaniel Lardner.,"Columbian College in the District of Columbia. Library. former owner.; Kippis, Andrew, 1725-1795.",0
9925495753604107,"Tacitus, Cornelius.","Tacitus, Cornelius.",English,eng,Book,,United Kingdom,England,1737,"London,",T Woodward and J Peele,Rome--History.; Rome (Empire); History.,"The works of Tacitus, in four volumes.","Columbian College in the District of Columbia. Library. former owner.; Gordon, Thomas, -1750.",2
9926166453604107,"Bunyan, John, 1628-1688.","Bunyan, John",English,eng,Book,,United Kingdom,England,1767-68.,"London,",Printed for W Johnston,Old Book List--England--London--1767-68.,"The works of that eminent servant of Christ, Mr. John Bunyan.","Columbian College in the District of Columbia. Library. former owner.; Whitefield, George, 1714-1770.",0
9926907653604107,"Charnock, Stephen, 1628-1680.","Charnock, Stephen",English,eng,Book,,United Kingdom,England,1682-84.,London :,Printed for D Newman,"God--Attributes.; Providence and government of God.; Sermons, English.",The works of the late learned divine Stephen Charnock.,"Columbian College in the District of Columbia. Library. former owner.; Veel, Edward, 1632?-1708, editor.; Adams, Richard, 1626?-1698, editor.",0
9925495383604107,"Stennett, Joseph, 1663-1713.","Stennett, Joseph",English,eng,Book,,United Kingdom,England,1731-32.,London :,Printed for J Darby D Midwinter and A Ward J Osborn and T Longman J Noon F Clay T Cox R Ford R Hett and J Gray,Clergy--England--Biography.; Seventh-Day Baptists--Clergy--Biography.; Clergy.; Seventh-Day Baptists--Clergy.; England.; Biography.,The works of the late reverend and learned Mr. Joseph Stennett : in five volumes : to which is prefix'd some account of his life.,Columbian College in the District of Columbia. Library. former owner.,3
9926872803604107,"Henry, Matthew, 1662-1714.","Henry, Matthew",English,eng,Book,,United Kingdom,England,1726,London :,Printed for Emanuel Matthews and others,"1600 - 1699; Theology--Early works to 1800.; Theology--History--17th century.; Sermons, English.; Theology.; Early works.; History.",The works of the late Reverend Mr. Matthew Henry /,"Columbian College in the District of Columbia. Library. former owner.; Tong, William, 1662-1727.",0
9925493513604107,"Bingham, Joseph, 1668-1723.","Bingham, Joseph",English,eng,Book,,United Kingdom,England,1726,London :,Printed for Robert Knaplock,"30 - 1799; Church history--Primitive and early church, ca. 30-600.; Theology--Early works to 1800.; Theology--History--18th century.; Christian antiquities.; Church history--Primitive and early church.; Theology.; Early works.; History.","The works of the learned Joseph Bingham, M.A. ... : Containing I. Origines Ecclesiasticæ: or, The antiquities of the Christian Church. In twenty three books. II. A scholastical history of lay-baptism. In two parts. III. The French churches apology for the Church of England. IV. A discourse concerning the mercy of God to penitent sinners. In two volumes.",Columbian College in the District of Columbia. Library. former owner.,0
9926812543604107,"Bellamy, Joseph, 1719-1790.","Bellamy, Joseph",English,eng,Book,,United States,New York,1811-12.,New York:,Published by Stephen Dodge Printed by J Seymour numbers 49 John-street,1700 - 1799; Theology--Early works to 1800.; Theology--History--18th century.; Congregational churches.; Theology.; Early works.; History.,"The works of the Rev. Joseph Bellamy, D.D., late of Bethlem, Connecticut.","Columbian College in the District of Columbia. Library. former owner.; Benedict, Noah, 1737-1813.",3
9926292793604107,"Newton, Thomas, 1704-1782.","Newton, Thomas",English,eng,Book,,United Kingdom,England,1787,"London,",Printed for John Francis and Charles Rivington,"Newton, Thomas,--1704-1782.; Church of England--Sermons.; Bible Commentaries Early works to 1800.; Biblical scholars--Biography--Early works to 1800.; Christian ethics--Anglican authors--Early works to 1800.; Clergy--Biography--Early works to 1800.; Sermons, English.; Theology--Early works to 1800.","The works of the Right Reverend Thomas Newton ... with some account of his life, and anecdotes of several of his friends written by himself.",Columbian College in the District of Columbia. Library. former owner.,6
9926774793604107,"Paley, William, 1743-1805.","Paley, William",English,eng,Book,,United States,Massachusetts,1810-12.,Boston :,Printed and published by Joshua Belcher,Church of England.; 1700 - 1799; Theology--Early works to 1800.; Theology--History--18th century.; Theology.; Early works.; History.,"The works of William Paley, D.D. : In five volumes /","Columbian College in the District of Columbia. Library. former owner.; Meadley, George Wilson, 1774-1818.",1
9926778853604107,"Scott, Thomas, 1747-1821.","Scott, Thomas",English,eng,Book,,United States,Pennsylvania,1810,Philadelphia :,Printed for WW Woodward,"Church of England--Sermons.; Church of England.; Sermons, English.; Theology.; Sermons.","Theological works : published at different times, and now collected into volumes /",Columbian College in the District of Columbia. Library. former owner.,4
9926730573604107,"Dodd, William, 1729-1777.","Dodd, William",English,eng,Book,,United States,Pennsylvania,1806,Philadelphia :,Published by Robert Johnson numbers 2 North Third Street,"Dodd, William,--1729-1777.; Dodd, William,--1729-1777","Thoughts in prison, and other miscellaneous pieces / with a life of the author.","Columbian College in the District of Columbia. Library. former owner.; Tanner, Benjamin, 1775-1848, engraver.; Johnson, Samuel, 1709-1784.",0
9925532733604107,"White, John, -1755.","White, John",English,eng,Book,,United Kingdom,England,1748,"London,",Printed for C Davis and W Craighton at Ipswich,"Watts, Isaac,--1674-1748.--Humble attempt towards the revival of practical religion among Christians.; Church of England--Controversial literature.; Dissenters, Religious--England.",Three letters to a gentleman dissenting from the Church of England.,Columbian College in the District of Columbia. Library. former owner.,1
9926825213604107,,"Belsham, Thomas",English,eng,Book,,United States,New York,1816,Boston :,Wells and Lilly,Unitarianism.,"Tracts on the Unitarian controversy, published in 1815.","Columbian College in the District of Columbia. Library. former owner.; Worcester, Samuel, 1770-1821.; Morse, Jedidiah, 1761-1826.; Lowell, John, 1769-1840.; Channing, William Ellery, 1780-1842.; Belsham, Thomas, 1750-1829.",0
